광역지자체명,기초지자체명,광역지자체 방문자 수,광역지자체 방문자 비율,기초지자체 방문자 수,기초지자체 방문자 비율
전라남도,목포시,1.10317383E8,4.5,2.1274212E7,10.1
전라남도,여수시,1.10317383E8,4.5,2.3361398E7,11.1
전라남도,순천시,1.10317383E8,4.5,2.0815408E7,9.9
전라남도,나주시,1.10317383E8,4.5,1.4194281E7,6.8
전라남도,광양시,1.10317383E8,4.5,1.1375015E7,5.4
전라남도,담양군,1.10317383E8,4.5,1.2983658E7,6.2
전라남도,곡성군,1.10317383E8,4.5,4542943.0,2.2
전라남도,구례군,1.10317383E8,4.5,4495391.0,2.1
전라남도,고흥군,1.10317383E8,4.5,5889035.0,2.8
전라남도,보성군,1.10317383E8,4.5,6007506.0,2.9
전라남도,화순군,1.10317383E8,4.5,1.0926635E7,5.2
전라남도,장흥군,1.10317383E8,4.5,4404072.0,2.1
전라남도,강진군,1.10317383E8,4.5,4809154.0,2.3
전라남도,해남군,1.10317383E8,4.5,7473544.0,3.6
전라남도,영암군,1.10317383E8,4.5,8985748.0,4.3
전라남도,무안군,1.10317383E8,4.5,1.2297747E7,5.9
전라남도,함평군,1.10317383E8,4.5,5362324.0,2.6
전라남도,영광군,1.10317383E8,4.5,6785768.0,3.2
전라남도,장성군,1.10317383E8,4.5,8588144.0,4.1
전라남도,완도군,1.10317383E8,4.5,5214910.0,2.5
전라남도,진도군,1.10317383E8,4.5,4170314.0,2.0
전라남도,신안군,1.10317383E8,4.5,5680101.0,2.7
전북특별자치도,전주시,8.3792698E7,3.4,6.0280042E7,31.8
전북특별자치도,군산시,8.3792698E7,3.4,2.1534697E7,11.4
전북특별자치도,익산시,8.3792698E7,3.4,2.0682953E7,10.9
전북특별자치도,정읍시,8.3792698E7,3.4,1.0135432E7,5.4
전북특별자치도,남원시,8.3792698E7,3.4,8528045.0,4.5
전북특별자치도,김제시,8.3792698E7,3.4,1.0590049E7,5.6
전북특별자치도,완주군,8.3792698E7,3.4,1.6291496E7,8.6
전북특별자치도,진안군,8.3792698E7,3.4,4201730.0,2.2
전북특별자치도,무주군,8.3792698E7,3.4,6353797.0,3.4
전북특별자치도,장수군,8.3792698E7,3.4,2646563.0,1.4
전북특별자치도,임실군,8.3792698E7,3.4,6412108.0,3.4
전북특별자치도,순창군,8.3792698E7,3.4,4040564.0,2.1
전북특별자치도,고창군,8.3792698E7,3.4,8748848.0,4.6
전북특별자치도,부안군,8.3792698E7,3.4,8830538.0,4.7
제주특별자치도,제주시,4.618316E7,1.9,4.4482275E7,57.3
제주특별자치도,서귀포시,4.618316E7,1.9,3.3145966E7,42.7
충청남도,천안시,1.38428948E8,5.6,6.5836911E7,25.5
충청남도,공주시,1.38428948E8,5.6,2.2781356E7,8.8
충청남도,보령시,1.38428948E8,5.6,1.502656E7,5.8
충청남도,아산시,1.38428948E8,5.6,2.9130206E7,11.3
충청남도,서산시,1.38428948E8,5.6,1.7158544E7,6.6
충청남도,논산시,1.38428948E8,5.6,1.400736E7,5.4
충청남도,계룡시,1.38428948E8,5.6,4559048.0,1.8
충청남도,당진시,1.38428948E8,5.6,1.8878356E7,7.3
충청남도,금산군,1.38428948E8,5.6,9043052.0,3.5
충청남도,부여군,1.38428948E8,5.6,9705818.0,3.8
충청남도,서천군,1.38428948E8,5.6,8942696.0,3.5
충청남도,청양군,1.38428948E8,5.6,4171013.0,1.6
충청남도,홍성군,1.38428948E8,5.6,1.1010562E7,4.3
충청남도,예산군,1.38428948E8,5.6,1.2583826E7,4.9
충청남도,태안군,1.38428948E8,5.6,1.5421746E7,6.0
충청북도,청주시,9.3383798E7,3.8,9.4418292E7,48.7
충청북도,충주시,9.3383798E7,3.8,2.0532306E7,10.6
충청북도,제천시,9.3383798E7,3.8,1.1825415E7,6.1
충청북도,보은군,9.3383798E7,3.8,5487430.0,2.8
충청북도,옥천군,9.3383798E7,3.8,9489053.0,4.9
충청북도,영동군,9.3383798E7,3.8,5873864.0,3.0
충청북도,증평군,9.3383798E7,3.8,5360142.0,2.8
충청북도,진천군,9.3383798E7,3.8,1.1030649E7,5.7
충청북도,괴산군,9.3383798E7,3.8,8539139.0,4.4
충청북도,음성군,9.3383798E7,3.8,1.471372E7,7.6
충청북도,단양군,9.3383798E7,3.8,6762441.0,3.5
