광역지자체명,기초지자체명,광역지자체 방문자 수,광역지자체 방문자 비율,기초지자체 방문자 수,기초지자체 방문자 비율
경상남도,거창군,1.57232103E8,5.4,6609036.0,1.8
경상남도,합천군,1.57232103E8,5.4,6801081.0,1.9
경상북도,포항시,1.78592992E8,6.1,5.4589472E7,16.6
경상북도,경주시,1.78592992E8,6.1,4.7098236E7,14.3
경상북도,김천시,1.78592992E8,6.1,1.47868E7,4.5
경상북도,안동시,1.78592992E8,6.1,1.716672E7,5.2
경상북도,구미시,1.78592992E8,6.1,2.6685134E7,8.1
경상북도,영주시,1.78592992E8,6.1,9143516.0,2.8
경상북도,영천시,1.78592992E8,6.1,1.3191692E7,4.0
경상북도,상주시,1.78592992E8,6.1,1.3678444E7,4.2
경상북도,문경시,1.78592992E8,6.1,1.1111191E7,3.4
경상북도,경산시,1.78592992E8,6.1,2.9736892E7,9.1
경상북도,의성군,1.78592992E8,6.1,7034216.0,2.1
경상북도,청송군,1.78592992E8,6.1,4938196.0,1.5
경상북도,영양군,1.78592992E8,6.1,1749542.0,0.5
경상북도,영덕군,1.78592992E8,6.1,1.0103415E7,3.1
경상북도,청도군,1.78592992E8,6.1,1.0355408E7,3.2
경상북도,고령군,1.78592992E8,6.1,6223000.0,1.9
경상북도,성주군,1.78592992E8,6.1,7492908.0,2.3
경상북도,칠곡군,1.78592992E8,6.1,2.2351812E7,6.8
경상북도,예천군,1.78592992E8,6.1,6830548.0,2.1
경상북도,봉화군,1.78592992E8,6.1,4612346.0,1.4
경상북도,울진군,1.78592992E8,6.1,8011717.0,2.4
경상북도,울릉군,1.78592992E8,6.1,1640919.0,0.5
광주광역시,동구,6.6355821E7,2.3,3.3012763E7,16.4
광주광역시,서구,6.6355821E7,2.3,5.2490116E7,26.0
광주광역시,남구,6.6355821E7,2.3,2.0396568E7,10.1
광주광역시,북구,6.6355821E7,2.3,4.8421499E7,24.0
광주광역시,광산구,6.6355821E7,2.3,4.7365294E7,23.5
대구광역시,중구,1.05352492E8,3.6,6.5750276E7,17.7
대구광역시,동구,1.05352492E8,3.6,6.2932639E7,16.9
대구광역시,서구,1.05352492E8,3.6,2.10628E7,5.7
대구광역시,남구,1.05352492E8,3.6,2.6680542E7,7.2
대구광역시,북구,1.05352492E8,3.6,5.1487356E7,13.9
대구광역시,수성구,1.05352492E8,3.6,5.004588E7,13.5
대구광역시,달서구,1.05352492E8,3.6,5.5152086E7,14.9
대구광역시,달성군,1.05352492E8,3.6,3.0073148E7,8.1
대구광역시,군위군,1.05352492E8,3.6,8138648.0,2.2
대전광역시,동구,8.4639908E7,2.9,4.1687964E7,17.6
대전광역시,중구,8.4639908E7,2.9,4.4978808E7,19.0
대전광역시,서구,8.4639908E7,2.9,6.2520644E7,26.4
대전광역시,유성구,8.4639908E7,2.9,6.0916506E7,25.7
대전광역시,대덕구,8.4639908E7,2.9,2.7040402E7,11.4
부산광역시,중구,1.50240038E8,5.1,3.9811723E7,6.8
부산광역시,서구,1.50240038E8,5.1,2.059218E7,3.5
부산광역시,동구,1.50240038E8,5.1,3.643703E7,6.3
부산광역시,영도구,1.50240038E8,5.1,1.844996E7,3.2
부산광역시,부산진구,1.50240038E8,5.1,7.1485827E7,12.3
부산광역시,동래구,1.50240038E8,5.1,3.8889592E7,6.7
부산광역시,남구,1.50240038E8,5.1,3.0712129E7,5.3
부산광역시,북구,1.50240038E8,5.1,2.4157189E7,4.1
부산광역시,해운대구,1.50240038E8,5.1,6.8279911E7,11.7
부산광역시,사하구,1.50240038E8,5.1,2.3972634E7,4.1
부산광역시,금정구,1.50240038E8,5.1,2.9811316E7,5.1
부산광역시,강서구,1.50240038E8,5.1,4.1067383E7,7.1
부산광역시,연제구,1.50240038E8,5.1,3.1276455E7,5.4
부산광역시,수영구,1.50240038E8,5.1,3.8222387E7,6.6
부산광역시,사상구,1.50240038E8,5.1,2.8450558E7,4.9
부산광역시,기장군,1.50240038E8,5.1,4.058564E7,7.0
서울특별시,종로구,5.9578085E8,20.4,1.3834344E8,6.7
서울특별시,중구,5.9578085E8,20.4,1.46894664E8,7.1
서울특별시,용산구,5.9578085E8,20.4,1.04059739E8,5.0
서울특별시,성동구,5.9578085E8,20.4,6.5565644E7,3.2
서울특별시,광진구,5.9578085E8,20.4,7.1443292E7,3.5
서울특별시,동대문구,5.9578085E8,20.4,5.6590348E7,2.7
서울특별시,중랑구,5.9578085E8,20.4,3.6452538E7,1.8
서울특별시,성북구,5.9578085E8,20.4,5.191347E7,2.5
서울특별시,강북구,5.9578085E8,20.4,3.3298538E7,1.6
서울특별시,도봉구,5.9578085E8,20.4,3.223073E7,1.6
서울특별시,노원구,5.9578085E8,20.4,5.9005026E7,2.9
서울특별시,은평구,5.9578085E8,20.4,3.6211455E7,1.8
서울특별시,서대문구,5.9578085E8,20.4,8.6049702E7,4.2
서울특별시,마포구,5.9578085E8,20.4,1.20597606E8,5.8
서울특별시,양천구,5.9578085E8,20.4,3.790814E7,1.8
서울특별시,강서구,5.9578085E8,20.4,8.28651E7,4.0
서울특별시,구로구,5.9578085E8,20.4,6.5360586E7,3.2
서울특별시,금천구,5.9578085E8,20.4,2.862971E7,1.4
서울특별시,영등포구,5.9578085E8,20.4,1.1607875E8,5.6
서울특별시,동작구,5.9578085E8,20.4,6.1123206E7,3.0
서울특별시,관악구,5.9578085E8,20.4,6.2900089E7,3.1
서울특별시,서초구,5.9578085E8,20.4,1.70736923E8,8.3
서울특별시,강남구,5.9578085E8,20.4,2.1972217E8,10.7
서울특별시,송파구,5.9578085E8,20.4,1.26025473E8,6.1
서울특별시,강동구,5.9578085E8,20.4,5.1831332E7,2.5
세종특별자치시,세종특별자치시,2.796667E7,1.0,3.127412E7,100.0
울산광역시,중구,4.993689E7,1.7,2.4058363E7,16.8
울산광역시,남구,4.993689E7,1.7,4.5332696E7,31.7
울산광역시,동구,4.993689E7,1.7,1.3470146E7,9.4
울산광역시,북구,4.993689E7,1.7,2.4444567E7,17.1
울산광역시,울주군,4.993689E7,1.7,3.5822087E7,25.0
인천광역시,중구,1.77319548E8,6.1,1.01801966E8,24.5
인천광역시,동구,1.77319548E8,6.1,8949308.0,2.2
인천광역시,미추홀구,1.77319548E8,6.1,4.5037433E7,10.8
인천광역시,연수구,1.77319548E8,6.1,4.8486235E7,11.7
인천광역시,남동구,1.77319548E8,6.1,5.450215E7,13.1
인천광역시,부평구,1.77319548E8,6.1,4.7790642E7,11.5
인천광역시,계양구,1.77319548E8,6.1,2.9857712E7,7.2
인천광역시,서구,1.77319548E8,6.1,5.5941554E7,13.5
인천광역시,강화군,1.77319548E8,6.1,1.6935478E7,4.1
인천광역시,옹진군,1.77319548E8,6.1,6507232.0,1.6
전라남도,목포시,1.2677792E8,4.3,2.7081534E7,10.7
전라남도,여수시,1.2677792E8,4.3,2.6919406E7,10.7
전라남도,순천시,1.2677792E8,4.3,2.5716912E7,10.2
전라남도,나주시,1.2677792E8,4.3,1.6137916E7,6.4
전라남도,광양시,1.2677792E8,4.3,1.4129143E7,5.6
전라남도,담양군,1.2677792E8,4.3,1.5756654E7,6.2
전라남도,곡성군,1.2677792E8,4.3,5351196.0,2.1
전라남도,구례군,1.2677792E8,4.3,6466649.0,2.6
전라남도,고흥군,1.2677792E8,4.3,6621496.0,2.6
전라남도,보성군,1.2677792E8,4.3,6985545.0,2.8
전라남도,화순군,1.2677792E8,4.3,1.230062E7,4.9
전라남도,장흥군,1.2677792E8,4.3,5383088.0,2.1
전라남도,강진군,1.2677792E8,4.3,5775010.0,2.3
전라남도,해남군,1.2677792E8,4.3,9237014.0,3.7
전라남도,영암군,1.2677792E8,4.3,1.0373447E7,4.1
전라남도,무안군,1.2677792E8,4.3,1.5970034E7,6.3
전라남도,함평군,1.2677792E8,4.3,5957623.0,2.4
전라남도,영광군,1.2677792E8,4.3,7131128.0,2.8
전라남도,장성군,1.2677792E8,4.3,1.0175624E7,4.0
전라남도,완도군,1.2677792E8,4.3,6277222.0,2.5
전라남도,진도군,1.2677792E8,4.3,5284006.0,2.1
전라남도,신안군,1.2677792E8,4.3,7578568.0,3.0
전북특별자치도,전주시,9.6296204E7,3.3,7.343958E7,31.9
전북특별자치도,군산시,9.6296204E7,3.3,2.562181E7,11.1
전북특별자치도,익산시,9.6296204E7,3.3,2.4753722E7,10.8
전북특별자치도,정읍시,9.6296204E7,3.3,1.1239448E7,4.9
전북특별자치도,남원시,9.6296204E7,3.3,1.0447776E7,4.5
전북특별자치도,김제시,9.6296204E7,3.3,1.2243315E7,5.3
전북특별자치도,완주군,9.6296204E7,3.3,2.3045603E7,10.0
전북특별자치도,진안군,9.6296204E7,3.3,4794066.0,2.1
전북특별자치도,무주군,9.6296204E7,3.3,8365508.0,3.6
전북특별자치도,장수군,9.6296204E7,3.3,2678179.0,1.2
전북특별자치도,임실군,9.6296204E7,3.3,8875772.0,3.9
전북특별자치도,순창군,9.6296204E7,3.3,4857646.0,2.1
전북특별자치도,고창군,9.6296204E7,3.3,9170812.0,4.0
전북특별자치도,부안군,9.6296204E7,3.3,1.0395539E7,4.5
제주특별자치도,제주시,5.7928874E7,2.0,5.8599093E7,57.4
제주특별자치도,서귀포시,5.7928874E7,2.0,4.3489054E7,42.6
충청남도,천안시,1.65468408E8,5.7,8.171883E7,26.7
충청남도,공주시,1.65468408E8,5.7,2.4197768E7,7.9
충청남도,보령시,1.65468408E8,5.7,1.7635404E7,5.8
충청남도,아산시,1.65468408E8,5.7,3.8456334E7,12.6
충청남도,서산시,1.65468408E8,5.7,1.7856293E7,5.8
충청남도,논산시,1.65468408E8,5.7,1.6952096E7,5.5
충청남도,계룡시,1.65468408E8,5.7,5217796.0,1.7
충청남도,당진시,1.65468408E8,5.7,2.36007E7,7.7
충청남도,금산군,1.65468408E8,5.7,1.0098074E7,3.3
충청남도,부여군,1.65468408E8,5.7,1.0057978E7,3.3
충청남도,서천군,1.65468408E8,5.7,1.0570476E7,3.5
충청남도,청양군,1.65468408E8,5.7,4573898.0,1.5
충청남도,홍성군,1.65468408E8,5.7,1.2458204E7,4.1
충청남도,예산군,1.65468408E8,5.7,1.495102E7,4.9
충청남도,태안군,1.65468408E8,5.7,1.7331972E7,5.7
충청북도,청주시,1.15004435E8,3.9,1.11386135E8,46.1
충청북도,충주시,1.15004435E8,3.9,3.0843876E7,12.8
충청북도,제천시,1.15004435E8,3.9,1.5584706E7,6.5
충청북도,보은군,1.15004435E8,3.9,8081902.0,3.3
충청북도,옥천군,1.15004435E8,3.9,1.1149036E7,4.6
충청북도,영동군,1.15004435E8,3.9,6594514.0,2.7
충청북도,증평군,1.15004435E8,3.9,5996168.0,2.5
충청북도,진천군,1.15004435E8,3.9,1.2937526E7,5.4
충청북도,괴산군,1.15004435E8,3.9,1.1421868E7,4.7
충청북도,음성군,1.15004435E8,3.9,1.7800198E7,7.4
충청북도,단양군,1.15004435E8,3.9,9670692.0,4.0
