기준년월,광역지자체,중분류,지출액(천원)
201810,전국,수상운송,1.540349E7
201810,전국,렌터카,1.4874659E7
201810,전국,대형쇼핑몰,2.52949936E9
201810,전국,골프장,2.65502028E8
201810,전국,뷰티,2.51110855E8
201810,전국,일반외식업,2.981246444E9
201810,전국,제과음료업,4.50999515E8
201810,전국,콘도,3.1032113E7
201810,전국,관광유원시설,4.5695189E7
201810,전국,스키장,319281.0
201811,전국,호텔,9.6153672E7
201811,전국,캠핑장/펜션,8412855.0
201811,전국,기타숙박,1.10302491E8
201811,전국,여행업,1.07624633E8
201811,전국,항공운송,4.45688105E8
201811,전국,면세점,1.6002939E8
201811,전국,레저용품쇼핑,3.51314858E8
201811,전국,기타관광쇼핑,1.86085677E9
201811,전국,기타레저,1.3661787E8
201811,전국,문화서비스,1.27944437E8
201811,전국,육상운송,2.855490787E9
201811,전국,수상운송,1.1518198E7
201811,전국,대형쇼핑몰,2.398098664E9
201811,전국,골프장,2.19074759E8
201811,전국,뷰티,2.51991131E8
201811,전국,일반외식업,2.840002391E9
201811,전국,제과음료업,4.3004893E8
201811,전국,콘도,2.4321876E7
201811,전국,렌터카,1.3909331E7
201811,전국,관광유원시설,2.8687995E7
201811,전국,스키장,440758.0
201812,전국,호텔,1.49048235E8
201812,전국,캠핑장/펜션,8532897.0
201812,전국,기타숙박,1.21916089E8
201812,전국,여행업,1.42612464E8
201812,전국,항공운송,5.36044888E8
201812,전국,면세점,1.57447202E8
201812,전국,대형쇼핑몰,2.739006634E9
201812,전국,레저용품쇼핑,3.46767958E8
201812,전국,기타관광쇼핑,1.932028069E9
201812,전국,기타레저,1.65546613E8
201812,전국,문화서비스,1.56201358E8
201812,전국,육상운송,2.787549939E9
201812,전국,수상운송,9153391.0
201812,전국,골프장,9.8144056E7
201812,전국,뷰티,2.79847169E8
201812,전국,일반외식업,3.242519604E9
201812,전국,제과음료업,4.76440064E8
201812,전국,콘도,4.3499081E7
201812,전국,렌터카,1.4814608E7
201812,전국,관광유원시설,2.7304612E7
201812,전국,스키장,7327725.0
