기준년월,광역지자체,중분류,지출액(천원)
202003,전국,레저용품쇼핑,2.5691861E8
202003,전국,관광유원시설,1.0724309E7
202003,전국,골프장,1.91809152E8
202003,전국,기타레저,9.2452771E7
202003,전국,문화서비스,3.1807239E7
202003,전국,캠핑장/펜션,5201147.0
202003,전국,대형쇼핑몰,1.688542394E9
202003,전국,기타관광쇼핑,1.70386785E9
202003,전국,수상운송,4948326.0
202003,전국,뷰티,1.87276061E8
202003,전국,일반외식업,2.118117009E9
202003,전국,제과음료업,3.72943429E8
202003,전국,스키장,190479.0
202004,전국,호텔,5.1407798E7
202004,전국,콘도,1.3790076E7
202004,전국,기타숙박,1.50162881E8
202004,전국,여행업,1.3794601E7
202004,전국,육상운송,1.958998114E9
202004,전국,항공운송,8.6360234E7
202004,전국,렌터카,2.2392558E7
202004,전국,면세점,2.1119061E7
202004,전국,레저용품쇼핑,3.44537393E8
202004,전국,관광유원시설,1.4811381E7
202004,전국,골프장,2.62882741E8
202004,전국,기타레저,1.0238999E8
202004,전국,문화서비스,3.1398897E7
202004,전국,캠핑장/펜션,5770623.0
202004,전국,대형쇼핑몰,1.991024312E9
202004,전국,기타관광쇼핑,1.799990445E9
202004,전국,수상운송,6285317.0
202004,전국,뷰티,2.04604804E8
202004,전국,일반외식업,2.481676111E9
202004,전국,제과음료업,4.22173457E8
202004,전국,스키장,28698.0
202005,전국,호텔,8.1465904E7
202005,전국,콘도,2.6465835E7
202005,전국,기타숙박,1.75168921E8
202005,전국,여행업,1.415636E7
202005,전국,육상운송,2.032165572E9
202005,전국,항공운송,1.10583394E8
202005,전국,렌터카,2.753303E7
202005,전국,면세점,3.4683062E7
202005,전국,레저용품쇼핑,4.64888567E8
202005,전국,관광유원시설,2.7049212E7
202005,전국,골프장,3.09903666E8
202005,전국,기타레저,1.33211349E8
202005,전국,문화서비스,4.3664069E7
202005,전국,캠핑장/펜션,7429614.0
202005,전국,대형쇼핑몰,2.457220716E9
202005,전국,기타관광쇼핑,2.096586378E9
202005,전국,수상운송,9166406.0
202005,전국,뷰티,2.57166909E8
202005,전국,일반외식업,3.044781817E9
202005,전국,제과음료업,4.99834688E8
202005,전국,스키장,78525.0
202006,전국,호텔,8.7863939E7
202006,전국,콘도,2.7722279E7
202006,전국,기타숙박,2.00243363E8
202006,전국,여행업,1.6951025E7
202006,전국,육상운송,2.146927016E9
202006,전국,항공운송,1.01821342E8
202006,전국,렌터카,3.1709535E7
202006,전국,면세점,4.0631668E7
202006,전국,레저용품쇼핑,3.50028936E8
202006,전국,관광유원시설,1.8746207E7
202006,전국,골프장,3.09994446E8
202006,전국,기타레저,1.22612818E8
202006,전국,문화서비스,4.7669203E7
202006,전국,캠핑장/펜션,7403251.0
202006,전국,대형쇼핑몰,2.236542233E9
202006,전국,기타관광쇼핑,1.912160122E9
202006,전국,수상운송,7666467.0
202006,전국,뷰티,2.33482031E8
202006,전국,일반외식업,2.798139361E9
202006,전국,제과음료업,4.78724407E8
202006,전국,스키장,177965.0
202007,전국,호텔,1.07676628E8
202007,전국,콘도,4.3464671E7
202007,전국,기타숙박,3.00033835E8
202007,전국,여행업,2.4645617E7
202007,전국,육상운송,2.273512759E9
202007,전국,항공운송,1.4929743E8
202007,전국,렌터카,4.9223046E7
202007,전국,면세점,4.4166651E7
202007,전국,레저용품쇼핑,3.16481003E8
202007,전국,관광유원시설,2.0269454E7
202007,전국,골프장,2.82931724E8
202007,전국,기타레저,1.33984453E8
202007,전국,문화서비스,6.0118087E7
202007,전국,캠핑장/펜션,8125374.0
202007,전국,대형쇼핑몰,2.139387163E9
202007,전국,기타관광쇼핑,1.951436802E9
202007,전국,수상운송,7603774.0
202007,전국,뷰티,2.34244461E8
202007,전국,일반외식업,3.021188669E9
202007,전국,제과음료업,5.01791737E8
202007,전국,스키장,182680.0
202008,전국,호텔,1.31420638E8
202008,전국,콘도,6.5312221E7
202008,전국,기타숙박,2.50392647E8
202008,전국,여행업,2.2518049E7
202008,전국,육상운송,2.227275052E9
202008,전국,항공운송,1.17671488E8
202008,전국,렌터카,4.7218725E7
202008,전국,면세점,5.1499704E7
202008,전국,레저용품쇼핑,2.62380288E8
202008,전국,관광유원시설,2.3215859E7
202008,전국,골프장,2.61534637E8
202008,전국,기타레저,1.17264656E8
202008,전국,문화서비스,7.4702744E7
202008,전국,캠핑장/펜션,1.0087681E7
202008,전국,대형쇼핑몰,2.154175152E9
202008,전국,기타관광쇼핑,2.083793635E9
202008,전국,수상운송,1.06703E7
202008,전국,뷰티,2.18763575E8
202008,전국,일반외식업,2.87828743E9
202008,전국,제과음료업,4.84668828E8
202008,전국,스키장,265768.0
202009,전국,호텔,6.9793925E7
202009,전국,콘도,2.4132403E7
202009,전국,기타숙박,1.67222948E8
202009,전국,여행업,1.5177632E7
202009,전국,육상운송,2.134336751E9
202009,전국,항공운송,8.2927498E7
202009,전국,렌터카,3.3269795E7
202009,전국,면세점,4.1124E7
202009,전국,레저용품쇼핑,3.15944357E8
202009,전국,관광유원시설,1.4459476E7
202009,전국,골프장,2.90001201E8
202009,전국,기타레저,6.1154402E7
202009,전국,문화서비스,4.4049942E7
202009,전국,캠핑장/펜션,6272233.0
202009,전국,대형쇼핑몰,2.315503916E9
202009,전국,기타관광쇼핑,2.25583681E9
202009,전국,수상운송,6948818.0
202009,전국,뷰티,2.1469123E8
202009,전국,일반외식업,2.31965009E9
202009,전국,제과음료업,4.19490671E8
202009,전국,스키장,83207.0
202010,전국,호텔,9.984841E7
202010,전국,콘도,3.634773E7
202010,전국,기타숙박,1.94779944E8
202010,전국,여행업,1.8423837E7
202010,전국,육상운송,2.201846072E9
202010,전국,항공운송,1.15021581E8
202010,전국,렌터카,4.0647234E7
202010,전국,면세점,5.3448306E7
202010,전국,레저용품쇼핑,4.25308262E8
202010,전국,관광유원시설,3.3025599E7
202010,전국,골프장,3.37666948E8
202010,전국,기타레저,1.22103781E8
202010,전국,문화서비스,5.8146014E7
202010,전국,캠핑장/펜션,7788854.0
202010,전국,대형쇼핑몰,2.571797421E9
202010,전국,기타관광쇼핑,1.970674397E9
202010,전국,수상운송,1.0549839E7
202010,전국,뷰티,2.13268046E8
202010,전국,일반외식업,2.88897114E9
202010,전국,제과음료업,4.92477874E8
202010,전국,스키장,226023.0
202011,전국,호텔,9.7190108E7
202011,전국,콘도,3.0178445E7
202011,전국,기타숙박,1.92075213E8
202011,전국,여행업,1.9106689E7
202011,전국,육상운송,2.134150473E9
202011,전국,항공운송,1.1223521E8
202011,전국,렌터카,4.4081737E7
202011,전국,면세점,5.9153012E7
202011,전국,레저용품쇼핑,3.95391711E8
202011,전국,관광유원시설,2.0045688E7
202011,전국,골프장,2.79606042E8
202011,전국,기타레저,1.0881586E8
202011,전국,문화서비스,4.9833137E7
202011,전국,캠핑장/펜션,6561873.0
202011,전국,대형쇼핑몰,2.480889892E9
202011,전국,기타관광쇼핑,1.887144801E9
202011,전국,수상운송,7926602.0
202011,전국,뷰티,2.04000162E8
202011,전국,일반외식업,2.614694124E9
202011,전국,제과음료업,4.31421809E8
202011,전국,스키장,143247.0
202012,전국,호텔,7.7703675E7
202012,전국,콘도,2.0115507E7
202012,전국,기타숙박,1.66706752E8
202012,전국,여행업,1.2714901E7
202012,전국,육상운송,2.018943528E9
202012,전국,항공운송,5.7069239E7
202012,전국,렌터카,2.8411824E7
202012,전국,면세점,4.3567815E7
202012,전국,레저용품쇼핑,3.11197927E8
202012,전국,관광유원시설,7628761.0
202012,전국,골프장,1.38454761E8
202012,전국,기타레저,4.7870958E7
202012,전국,문화서비스,3.292523E7
202012,전국,캠핑장/펜션,5219543.0
202012,전국,대형쇼핑몰,2.22556032E9
202012,전국,기타관광쇼핑,1.915595204E9
202012,전국,수상운송,5405245.0
202012,전국,뷰티,1.88174451E8
202012,전국,일반외식업,1.779766596E9
202012,전국,제과음료업,3.36462817E8
202012,전국,스키장,1478645.0
