광역지자체명,기초지자체명,광역지자체 방문자 수,광역지자체 방문자 비율,기초지자체 방문자 수,기초지자체 방문자 비율
광주광역시,광산구,6.625732E7,2.3,4.4987932E7,22.9
대구광역시,중구,1.02614956E8,3.5,6.4253112E7,17.7
대구광역시,동구,1.02614956E8,3.5,6.0485674E7,16.7
대구광역시,서구,1.02614956E8,3.5,2.0602516E7,5.7
대구광역시,남구,1.02614956E8,3.5,2.7349427E7,7.5
대구광역시,북구,1.02614956E8,3.5,4.967207E7,13.7
대구광역시,수성구,1.02614956E8,3.5,4.8409802E7,13.3
대구광역시,달서구,1.02614956E8,3.5,5.4538603E7,15.0
대구광역시,달성군,1.02614956E8,3.5,2.9944204E7,8.2
대구광역시,군위군,1.02614956E8,3.5,7759794.0,2.1
대전광역시,동구,8.200934E7,2.8,3.6236235E7,16.3
대전광역시,중구,8.200934E7,2.8,4.1616246E7,18.8
대전광역시,서구,8.200934E7,2.8,6.0011872E7,27.1
대전광역시,유성구,8.200934E7,2.8,5.8629344E7,26.4
대전광역시,대덕구,8.200934E7,2.8,2.52173E7,11.4
부산광역시,중구,1.48044554E8,5.1,3.9977112E7,7.0
부산광역시,서구,1.48044554E8,5.1,2.0305582E7,3.5
부산광역시,동구,1.48044554E8,5.1,3.304512E7,5.8
부산광역시,영도구,1.48044554E8,5.1,1.9090144E7,3.3
부산광역시,부산진구,1.48044554E8,5.1,7.135778E7,12.5
부산광역시,동래구,1.48044554E8,5.1,3.6786092E7,6.4
부산광역시,남구,1.48044554E8,5.1,3.0066424E7,5.3
부산광역시,북구,1.48044554E8,5.1,2.38546E7,4.2
부산광역시,해운대구,1.48044554E8,5.1,6.7603182E7,11.8
부산광역시,사하구,1.48044554E8,5.1,2.3240234E7,4.1
부산광역시,금정구,1.48044554E8,5.1,2.9679346E7,5.2
부산광역시,강서구,1.48044554E8,5.1,3.9971334E7,7.0
부산광역시,연제구,1.48044554E8,5.1,3.0045309E7,5.3
부산광역시,수영구,1.48044554E8,5.1,3.7754664E7,6.6
부산광역시,사상구,1.48044554E8,5.1,2.771721E7,4.8
부산광역시,기장군,1.48044554E8,5.1,4.1591224E7,7.3
서울특별시,종로구,5.87266491E8,20.1,1.36910984E8,6.8
서울특별시,중구,5.87266491E8,20.1,1.43526082E8,7.2
서울특별시,용산구,5.87266491E8,20.1,1.00344153E8,5.0
서울특별시,성동구,5.87266491E8,20.1,6.2123586E7,3.1
서울특별시,광진구,5.87266491E8,20.1,6.9453276E7,3.5
서울특별시,동대문구,5.87266491E8,20.1,5.520592E7,2.8
서울특별시,중랑구,5.87266491E8,20.1,3.587121E7,1.8
서울특별시,성북구,5.87266491E8,20.1,5.0372976E7,2.5
서울특별시,강북구,5.87266491E8,20.1,3.2727468E7,1.6
서울특별시,도봉구,5.87266491E8,20.1,3.0518075E7,1.5
서울특별시,노원구,5.87266491E8,20.1,5.8360116E7,2.9
서울특별시,은평구,5.87266491E8,20.1,3.7750268E7,1.9
서울특별시,서대문구,5.87266491E8,20.1,8.2982462E7,4.1
서울특별시,마포구,5.87266491E8,20.1,1.19217938E8,5.9
서울특별시,양천구,5.87266491E8,20.1,3.7318736E7,1.9
서울특별시,강서구,5.87266491E8,20.1,7.9779556E7,4.0
서울특별시,구로구,5.87266491E8,20.1,6.2523062E7,3.1
서울특별시,금천구,5.87266491E8,20.1,2.885791E7,1.4
서울특별시,영등포구,5.87266491E8,20.1,1.10364723E8,5.5
서울특별시,동작구,5.87266491E8,20.1,5.7646768E7,2.9
서울특별시,관악구,5.87266491E8,20.1,5.8825767E7,2.9
서울특별시,서초구,5.87266491E8,20.1,1.61275726E8,8.0
서울특별시,강남구,5.87266491E8,20.1,2.20328885E8,11.0
서울특별시,송파구,5.87266491E8,20.1,1.23537092E8,6.2
서울특별시,강동구,5.87266491E8,20.1,5.0010166E7,2.5
세종특별자치시,세종특별자치시,2.7405046E7,0.9,3.1083636E7,100.0
울산광역시,중구,4.9032032E7,1.7,2.4491866E7,17.4
울산광역시,남구,4.9032032E7,1.7,4.4206638E7,31.4
울산광역시,동구,4.9032032E7,1.7,1.3530755E7,9.6
울산광역시,북구,4.9032032E7,1.7,2.3943304E7,17.0
울산광역시,울주군,4.9032032E7,1.7,3.4571562E7,24.6
인천광역시,중구,1.75109028E8,6.0,7.6946611E7,19.8
인천광역시,동구,1.75109028E8,6.0,1.0087196E7,2.6
인천광역시,미추홀구,1.75109028E8,6.0,4.457734E7,11.5
인천광역시,연수구,1.75109028E8,6.0,4.8676796E7,12.5
인천광역시,남동구,1.75109028E8,6.0,5.3427871E7,13.7
인천광역시,부평구,1.75109028E8,6.0,4.8972637E7,12.6
인천광역시,계양구,1.75109028E8,6.0,2.7919168E7,7.2
인천광역시,서구,1.75109028E8,6.0,5.4442885E7,14.0
인천광역시,강화군,1.75109028E8,6.0,1.7308683E7,4.5
인천광역시,옹진군,1.75109028E8,6.0,6220690.0,1.6
전라남도,목포시,1.28427117E8,4.4,2.644789E7,10.3
전라남도,여수시,1.28427117E8,4.4,2.7597762E7,10.8
전라남도,순천시,1.28427117E8,4.4,2.7796234E7,10.9
전라남도,나주시,1.28427117E8,4.4,1.6211664E7,6.3
전라남도,광양시,1.28427117E8,4.4,1.3920137E7,5.4
전라남도,담양군,1.28427117E8,4.4,1.5875352E7,6.2
전라남도,곡성군,1.28427117E8,4.4,5794030.0,2.3
전라남도,구례군,1.28427117E8,4.4,6280228.0,2.5
전라남도,고흥군,1.28427117E8,4.4,6785656.0,2.7
전라남도,보성군,1.28427117E8,4.4,7275926.0,2.8
전라남도,화순군,1.28427117E8,4.4,1.2741407E7,5.0
전라남도,장흥군,1.28427117E8,4.4,5466146.0,2.1
전라남도,강진군,1.28427117E8,4.4,5768942.0,2.3
전라남도,해남군,1.28427117E8,4.4,9214940.0,3.6
전라남도,영암군,1.28427117E8,4.4,1.0479021E7,4.1
전라남도,무안군,1.28427117E8,4.4,1.5471631E7,6.0
전라남도,함평군,1.28427117E8,4.4,6344359.0,2.5
전라남도,영광군,1.28427117E8,4.4,7291862.0,2.8
전라남도,장성군,1.28427117E8,4.4,1.0612329E7,4.1
전라남도,완도군,1.28427117E8,4.4,6161452.0,2.4
전라남도,진도군,1.28427117E8,4.4,5156900.0,2.0
전라남도,신안군,1.28427117E8,4.4,7268600.0,2.8
전북특별자치도,전주시,9.6051949E7,3.3,7.1589682E7,31.5
전북특별자치도,군산시,9.6051949E7,3.3,2.5153793E7,11.1
전북특별자치도,익산시,9.6051949E7,3.3,2.3844289E7,10.5
전북특별자치도,정읍시,9.6051949E7,3.3,1.1379658E7,5.0
전북특별자치도,남원시,9.6051949E7,3.3,1.0456618E7,4.6
전북특별자치도,김제시,9.6051949E7,3.3,1.2199747E7,5.4
전북특별자치도,완주군,9.6051949E7,3.3,2.2370534E7,9.9
전북특별자치도,진안군,9.6051949E7,3.3,4805840.0,2.1
전북특별자치도,무주군,9.6051949E7,3.3,8460599.0,3.7
전북특별자치도,장수군,9.6051949E7,3.3,2824728.0,1.2
전북특별자치도,임실군,9.6051949E7,3.3,8522745.0,3.8
전북특별자치도,순창군,9.6051949E7,3.3,5067419.0,2.2
전북특별자치도,고창군,9.6051949E7,3.3,9827076.0,4.3
전북특별자치도,부안군,9.6051949E7,3.3,1.0441214E7,4.6
제주특별자치도,제주시,6.0629072E7,2.1,6.0824946E7,57.2
제주특별자치도,서귀포시,6.0629072E7,2.1,4.5559598E7,42.8
충청남도,천안시,1.64815175E8,5.7,7.9149592E7,25.9
충청남도,공주시,1.64815175E8,5.7,2.6014156E7,8.5
충청남도,보령시,1.64815175E8,5.7,1.7881668E7,5.9
충청남도,아산시,1.64815175E8,5.7,3.6498304E7,12.0
충청남도,서산시,1.64815175E8,5.7,1.8517814E7,6.1
충청남도,논산시,1.64815175E8,5.7,1.6571947E7,5.4
충청남도,계룡시,1.64815175E8,5.7,5151682.0,1.7
충청남도,당진시,1.64815175E8,5.7,2.3125249E7,7.6
충청남도,금산군,1.64815175E8,5.7,1.0297466E7,3.4
충청남도,부여군,1.64815175E8,5.7,1.0782208E7,3.5
충청남도,서천군,1.64815175E8,5.7,1.0723223E7,3.5
충청남도,청양군,1.64815175E8,5.7,4921434.0,1.6
충청남도,홍성군,1.64815175E8,5.7,1.2657914E7,4.1
충청남도,예산군,1.64815175E8,5.7,1.5471036E7,5.1
충청남도,태안군,1.64815175E8,5.7,1.7651886E7,5.8
충청북도,청주시,1.12764396E8,3.9,1.09045818E8,47.0
충청북도,충주시,1.12764396E8,3.9,2.5952636E7,11.2
충청북도,제천시,1.12764396E8,3.9,1.5507156E7,6.7
충청북도,보은군,1.12764396E8,3.9,6853154.0,3.0
충청북도,옥천군,1.12764396E8,3.9,1.0498831E7,4.5
충청북도,영동군,1.12764396E8,3.9,6762942.0,2.9
충청북도,증평군,1.12764396E8,3.9,5838592.0,2.5
충청북도,진천군,1.12764396E8,3.9,1.268932E7,5.5
충청북도,괴산군,1.12764396E8,3.9,1.0740622E7,4.6
충청북도,음성군,1.12764396E8,3.9,1.894088E7,8.2
충청북도,단양군,1.12764396E8,3.9,9421416.0,4.1
