광역지자체명,기초지자체명,광역지자체 방문자 수,광역지자체 방문자 비율,기초지자체 방문자 수,기초지자체 방문자 비율
경상남도,진주시,1.66687846E8,5.4,2.363172E7,6.1
경상남도,통영시,1.66687846E8,5.4,1.634289E7,4.3
경상남도,사천시,1.66687846E8,5.4,1.5397932E7,4.0
경상남도,김해시,1.66687846E8,5.4,4.7535688E7,12.4
경상남도,밀양시,1.66687846E8,5.4,1.6012308E7,4.2
경상남도,거제시,1.66687846E8,5.4,2.3656234E7,6.2
경상남도,양산시,1.66687846E8,5.4,3.8676393E7,10.1
경상남도,의령군,1.66687846E8,5.4,4636712.0,1.2
경상남도,함안군,1.66687846E8,5.4,1.1526434E7,3.0
경상남도,창녕군,1.66687846E8,5.4,1.0376446E7,2.7
경상남도,고성군,1.66687846E8,5.4,1.0904481E7,2.8
경상남도,남해군,1.66687846E8,5.4,9057447.0,2.4
경상남도,하동군,1.66687846E8,5.4,7826654.0,2.0
경상남도,산청군,1.66687846E8,5.4,7362719.0,1.9
경상남도,함양군,1.66687846E8,5.4,8776845.0,2.3
경상남도,거창군,1.66687846E8,5.4,6971328.0,1.8
경상남도,합천군,1.66687846E8,5.4,6944136.0,1.8
경상북도,포항시,1.87787058E8,6.1,5.6746921E7,16.4
경상북도,경주시,1.87787058E8,6.1,5.0203226E7,14.5
경상북도,김천시,1.87787058E8,6.1,1.5764186E7,4.6
경상북도,안동시,1.87787058E8,6.1,1.8054592E7,5.2
경상북도,구미시,1.87787058E8,6.1,2.7913767E7,8.1
경상북도,영주시,1.87787058E8,6.1,9517949.0,2.8
경상북도,영천시,1.87787058E8,6.1,1.3953628E7,4.0
경상북도,상주시,1.87787058E8,6.1,1.4343E7,4.2
경상북도,문경시,1.87787058E8,6.1,1.2248943E7,3.5
경상북도,경산시,1.87787058E8,6.1,3.1554061E7,9.1
경상북도,의성군,1.87787058E8,6.1,7121944.0,2.1
경상북도,청송군,1.87787058E8,6.1,5006942.0,1.4
경상북도,영양군,1.87787058E8,6.1,1821575.0,0.5
경상북도,영덕군,1.87787058E8,6.1,1.0876688E7,3.1
경상북도,청도군,1.87787058E8,6.1,1.0707694E7,3.1
경상북도,고령군,1.87787058E8,6.1,6465302.0,1.9
경상북도,성주군,1.87787058E8,6.1,7885868.0,2.3
경상북도,칠곡군,1.87787058E8,6.1,2.3083E7,6.7
경상북도,예천군,1.87787058E8,6.1,7081907.0,2.1
경상북도,봉화군,1.87787058E8,6.1,4719914.0,1.4
경상북도,울진군,1.87787058E8,6.1,8678680.0,2.5
경상북도,울릉군,1.87787058E8,6.1,1578024.0,0.5
광주광역시,동구,7.0979688E7,2.3,3.4669712E7,16.1
광주광역시,서구,7.0979688E7,2.3,5.6768876E7,26.4
광주광역시,남구,7.0979688E7,2.3,2.1457978E7,10.0
광주광역시,북구,7.0979688E7,2.3,5.1785248E7,24.1
광주광역시,광산구,7.0979688E7,2.3,5.0635263E7,23.5
대구광역시,중구,1.12428992E8,3.6,6.9024662E7,17.7
대구광역시,동구,1.12428992E8,3.6,6.6700746E7,17.1
대구광역시,서구,1.12428992E8,3.6,2.275785E7,5.8
대구광역시,남구,1.12428992E8,3.6,2.736615E7,7.0
대구광역시,북구,1.12428992E8,3.6,5.4473566E7,14.0
대구광역시,수성구,1.12428992E8,3.6,5.2967614E7,13.6
대구광역시,달서구,1.12428992E8,3.6,5.7097467E7,14.7
대구광역시,달성군,1.12428992E8,3.6,3.1257485E7,8.0
대구광역시,군위군,1.12428992E8,3.6,7956574.0,2.0
대전광역시,동구,9.0947902E7,2.9,4.407397E7,17.5
대전광역시,중구,9.0947902E7,2.9,4.9314762E7,19.6
대전광역시,서구,9.0947902E7,2.9,6.6182568E7,26.3
대전광역시,유성구,9.0947902E7,2.9,6.3921858E7,25.4
대전광역시,대덕구,9.0947902E7,2.9,2.856342E7,11.3
부산광역시,중구,1.61883449E8,5.2,4.0783844E7,6.6
부산광역시,서구,1.61883449E8,5.2,2.1446596E7,3.5
부산광역시,동구,1.61883449E8,5.2,3.9204182E7,6.4
부산광역시,영도구,1.61883449E8,5.2,1.8824561E7,3.1
부산광역시,부산진구,1.61883449E8,5.2,7.6215951E7,12.4
부산광역시,동래구,1.61883449E8,5.2,4.2710108E7,6.9
부산광역시,남구,1.61883449E8,5.2,3.2563906E7,5.3
부산광역시,북구,1.61883449E8,5.2,2.5448528E7,4.1
부산광역시,해운대구,1.61883449E8,5.2,7.2850928E7,11.8
부산광역시,사하구,1.61883449E8,5.2,2.5485968E7,4.1
부산광역시,금정구,1.61883449E8,5.2,3.0955834E7,5.0
부산광역시,강서구,1.61883449E8,5.2,4.4556992E7,7.2
부산광역시,연제구,1.61883449E8,5.2,3.2669658E7,5.3
부산광역시,수영구,1.61883449E8,5.2,4.1449362E7,6.7
부산광역시,사상구,1.61883449E8,5.2,2.9560996E7,4.8
부산광역시,기장군,1.61883449E8,5.2,4.2224332E7,6.8
서울특별시,종로구,6.33285856E8,20.5,1.4891857E8,6.7
서울특별시,중구,6.33285856E8,20.5,1.5232678E8,6.9
서울특별시,용산구,6.33285856E8,20.5,1.18812659E8,5.3
서울특별시,성동구,6.33285856E8,20.5,7.8024331E7,3.5
서울특별시,광진구,6.33285856E8,20.5,7.5503274E7,3.4
서울특별시,동대문구,6.33285856E8,20.5,5.9865348E7,2.7
서울특별시,중랑구,6.33285856E8,20.5,3.7691154E7,1.7
서울특별시,성북구,6.33285856E8,20.5,5.913851E7,2.7
서울특별시,강북구,6.33285856E8,20.5,3.5319228E7,1.6
서울특별시,도봉구,6.33285856E8,20.5,3.4511918E7,1.6
서울특별시,노원구,6.33285856E8,20.5,6.1534546E7,2.8
서울특별시,은평구,6.33285856E8,20.5,3.7894882E7,1.7
서울특별시,서대문구,6.33285856E8,20.5,9.0975644E7,4.1
서울특별시,마포구,6.33285856E8,20.5,1.24398015E8,5.6
서울특별시,양천구,6.33285856E8,20.5,4.1531088E7,1.9
서울특별시,강서구,6.33285856E8,20.5,9.4156643E7,4.2
서울특별시,구로구,6.33285856E8,20.5,7.0135944E7,3.2
서울특별시,금천구,6.33285856E8,20.5,3.0180493E7,1.4
서울특별시,영등포구,6.33285856E8,20.5,1.20815328E8,5.4
서울특별시,동작구,6.33285856E8,20.5,6.8372843E7,3.1
서울특별시,관악구,6.33285856E8,20.5,6.8261676E7,3.1
서울특별시,서초구,6.33285856E8,20.5,1.9144698E8,8.6
서울특별시,강남구,6.33285856E8,20.5,2.29556092E8,10.3
서울특별시,송파구,6.33285856E8,20.5,1.34710653E8,6.1
서울특별시,강동구,6.33285856E8,20.5,5.771401E7,2.6
세종특별자치시,세종특별자치시,3.0128382E7,1.0,3.3609618E7,100.0
울산광역시,중구,5.2682231E7,1.7,2.4258738E7,15.9
울산광역시,남구,5.2682231E7,1.7,4.9309032E7,32.4
울산광역시,동구,5.2682231E7,1.7,1.3984212E7,9.2
울산광역시,북구,5.2682231E7,1.7,2.5667002E7,16.9
울산광역시,울주군,5.2682231E7,1.7,3.8923062E7,25.6
인천광역시,중구,1.8548286E8,6.0,1.04629357E8,23.9
인천광역시,동구,1.8548286E8,6.0,9618626.0,2.2
인천광역시,미추홀구,1.8548286E8,6.0,4.7154436E7,10.8
인천광역시,연수구,1.8548286E8,6.0,5.1176545E7,11.7
인천광역시,남동구,1.8548286E8,6.0,5.8331924E7,13.3
인천광역시,부평구,1.8548286E8,6.0,5.0612558E7,11.6
인천광역시,계양구,1.8548286E8,6.0,3.233427E7,7.4
인천광역시,서구,1.8548286E8,6.0,6.0355967E7,13.8
인천광역시,강화군,1.8548286E8,6.0,1.7196725E7,3.9
인천광역시,옹진군,1.8548286E8,6.0,6791750.0,1.5
전라남도,목포시,1.32694562E8,4.3,2.828973E7,10.7
전라남도,여수시,1.32694562E8,4.3,2.7070246E7,10.2
전라남도,순천시,1.32694562E8,4.3,2.7951462E7,10.6
전라남도,나주시,1.32694562E8,4.3,1.7028914E7,6.4
전라남도,광양시,1.32694562E8,4.3,1.4835527E7,5.6
전라남도,담양군,1.32694562E8,4.3,1.6315884E7,6.2
전라남도,곡성군,1.32694562E8,4.3,5494776.0,2.1
전라남도,구례군,1.32694562E8,4.3,6485318.0,2.5
전라남도,고흥군,1.32694562E8,4.3,7092340.0,2.7
전라남도,보성군,1.32694562E8,4.3,7306764.0,2.8
전라남도,화순군,1.32694562E8,4.3,1.2980964E7,4.9
전라남도,장흥군,1.32694562E8,4.3,5534736.0,2.1
전라남도,강진군,1.32694562E8,4.3,6026678.0,2.3
전라남도,해남군,1.32694562E8,4.3,9848576.0,3.7
전라남도,영암군,1.32694562E8,4.3,1.0672462E7,4.0
전라남도,무안군,1.32694562E8,4.3,1.727734E7,6.5
전라남도,함평군,1.32694562E8,4.3,6079486.0,2.3
전라남도,영광군,1.32694562E8,4.3,7278096.0,2.8
전라남도,장성군,1.32694562E8,4.3,1.0714196E7,4.1
전라남도,완도군,1.32694562E8,4.3,6972938.0,2.6
전라남도,진도군,1.32694562E8,4.3,5515640.0,2.1
전라남도,신안군,1.32694562E8,4.3,7616522.0,2.9
전북특별자치도,전주시,1.0212958E8,3.3,7.7834246E7,32.2
전북특별자치도,군산시,1.0212958E8,3.3,2.6817679E7,11.1
전북특별자치도,익산시,1.0212958E8,3.3,2.711416E7,11.2
전북특별자치도,정읍시,1.0212958E8,3.3,1.1773069E7,4.9
전북특별자치도,남원시,1.0212958E8,3.3,1.0841866E7,4.5
전북특별자치도,김제시,1.0212958E8,3.3,1.2763492E7,5.3
전북특별자치도,완주군,1.0212958E8,3.3,2.4016884E7,9.9
전북특별자치도,진안군,1.0212958E8,3.3,5015686.0,2.1
전북특별자치도,무주군,1.0212958E8,3.3,8380586.0,3.5
전북특별자치도,장수군,1.0212958E8,3.3,2758994.0,1.1
전북특별자치도,임실군,1.0212958E8,3.3,9183132.0,3.8
전북특별자치도,순창군,1.0212958E8,3.3,4986608.0,2.1
전북특별자치도,고창군,1.0212958E8,3.3,9636638.0,4.0
전북특별자치도,부안군,1.0212958E8,3.3,1.0923154E7,4.5
제주특별자치도,제주시,5.9269886E7,1.9,6.0111114E7,57.7
제주특별자치도,서귀포시,5.9269886E7,1.9,4.410735E7,42.3
충청남도,천안시,1.75403844E8,5.7,8.6549312E7,27.0
충청남도,공주시,1.75403844E8,5.7,2.5786708E7,8.0
충청남도,보령시,1.75403844E8,5.7,1.7779601E7,5.5
충청남도,아산시,1.75403844E8,5.7,4.1644284E7,13.0
충청남도,서산시,1.75403844E8,5.7,1.8388262E7,5.7
충청남도,논산시,1.75403844E8,5.7,1.745101E7,5.4
충청남도,계룡시,1.75403844E8,5.7,5467718.0,1.7
충청남도,당진시,1.75403844E8,5.7,2.225035E7,6.9
충청남도,금산군,1.75403844E8,5.7,1.0288162E7,3.2
충청남도,부여군,1.75403844E8,5.7,1.1419345E7,3.6
충청남도,서천군,1.75403844E8,5.7,1.1119518E7,3.5
충청남도,청양군,1.75403844E8,5.7,4858074.0,1.5
충청남도,홍성군,1.75403844E8,5.7,1.3169202E7,4.1
충청남도,예산군,1.75403844E8,5.7,1.6398168E7,5.1
충청남도,태안군,1.75403844E8,5.7,1.8089372E7,5.6
충청북도,청주시,1.22791739E8,4.0,1.19266945E8,46.8
충청북도,충주시,1.22791739E8,4.0,3.1363073E7,12.3
충청북도,제천시,1.22791739E8,4.0,1.588027E7,6.2
충청북도,보은군,1.22791739E8,4.0,8748950.0,3.4
충청북도,옥천군,1.22791739E8,4.0,1.2312321E7,4.8
충청북도,영동군,1.22791739E8,4.0,6800210.0,2.7
충청북도,증평군,1.22791739E8,4.0,6128328.0,2.4
충청북도,진천군,1.22791739E8,4.0,1.3983854E7,5.5
충청북도,괴산군,1.22791739E8,4.0,1.1617392E7,4.6
충청북도,음성군,1.22791739E8,4.0,1.9137626E7,7.5
충청북도,단양군,1.22791739E8,4.0,9427946.0,3.7
